agent,participant,round,attempt_id,agent_step,attempt_recolor_step,state_before,region,old_color,new_color,source_step,is_final_attempt
human,5201314,25,1,243,9,2 3 3 1 1 0 1 3 3 3 3 1 2 1 0 1 2 3 3 2 3 2 2 1 3 1 0 2 1 0 0 3 0 2 2 2 0 3 0 2 2 1 3 3 0,28,1,3,329,True
human,5201314,25,1,244,10,2 3 3 1 1 0 1 3 3 3 3 1 2 1 0 1 2 3 3 2 3 2 2 1 3 1 0 2 3 0 0 3 0 2 2 2 0 3 0 2 2 1 3 3 0,27,2,1,330,True
human,5201314,25,1,245,11,2 3 3 1 1 0 1 3 3 3 3 1 2 1 0 1 2 3 3 2 3 2 2 1 3 1 0 1 3 0 0 3 0 2 2 2 0 3 0 2 2 1 3 3 0,31,3,0,331,True
human,5201314,25,1,246,12,2 3 3 1 1 0 1 3 3 3 3 1 2 1 0 1 2 3 3 2 3 2 2 1 3 1 0 1 3 0 0 0 0 2 2 2 0 3 0 2 2 1 3 3 0,42,3,1,332,True
human,5201314,26,1,247,1,1 0 3 1 3 2 1 1 3 2 3 2 3 2 1 1 3 3 0 1 3 2 0 0 0 3 3 0 0 2 1 3 3 0 1 3 0 3 0 1 1 0 2 2 3,1,0,1,334,True
human,5201314,26,1,248,2,1 1 3 1 3 2 1 1 3 2 3 2 3 2 1 1 3 3 0 1 3 2 0 0 0 3 3 0 0 2 1 3 3 0 1 3 0 3 0 1 1 0 2 2 3,19,1,3,335,True
human,5201314,26,1,249,3,1 1 3 1 3 2 1 1 3 2 3 2 3 2 1 1 3 3 0 3 3 2 0 0 0 3 3 0 0 2 1 3 3 0 1 3 0 3 0 1 1 0 2 2 3,2,3,2,336,True
human,5201314,26,1,250,4,1 1 2 1 3 2 1 1 3 2 3 2 3 2 1 1 3 3 0 3 3 2 0 0 0 3 3 0 0 2 1 3 3 0 1 3 0 3 0 1 1 0 2 2 3,34,1,2,337,True
human,5201314,26,1,251,5,1 1 2 1 3 2 1 1 3 2 3 2 3 2 1 1 3 3 0 3 3 2 0 0 0 3 3 0 0 2 1 3 3 0 2 3 0 3 0 1 1 0 2 2 3,31,3,2,338,True
human,5201314,26,1,252,6,1 1 2 1 3 2 1 1 3 2 3 2 3 2 1 1 3 3 0 3 3 2 0 0 0 3 3 0 0 2 1 2 3 0 2 3 0 3 0 1 1 0 2 2 3,37,3,2,339,True
human,5201314,26,1,253,7,1 1 2 1 3 2 1 1 3 2 3 2 3 2 1 1 3 3 0 3 3 2 0 0 0 3 3 0 0 2 1 2 3 0 2 3 0 2 0 1 1 0 2 2 3,28,0,2,340,True
human,5201314,27,1,254,1,3 2 0 2 2 3 2 0 1 2 1 3 1 0 0 1 1 1 3 3 2 0 1 3 3 0 2 0 0 3 1 2 3 2 3 1 0 2 0 2 0 3 3 2 1,28,0,2,342,True
human,5201314,27,1,255,2,3 2 0 2 2 3 2 0 1 2 1 3 1 0 0 1 1 1 3 3 2 0 1 3 3 0 2 0 2 3 1 2 3 2 3 1 0 2 0 2 0 3 3 2 1,28,2,1,343,True
human,5201314,27,1,256,3,3 2 0 2 2 3 2 0 1 2 1 3 1 0 0 1 1 1 3 3 2 0 1 3 3 0 2 0 1 3 1 2 3 2 3 1 0 2 0 2 0 3 3 2 1,6,2,0,344,True
human,5201314,27,1,257,4,3 2 0 2 2 3 0 0 1 2 1 3 1 0 0 1 1 1 3 3 2 0 1 3 3 0 2 0 1 3 1 2 3 2 3 1 0 2 0 2 0 3 3 2 1,29,3,0,345,True
human,5201314,27,1,258,5,3 2 0 2 2 3 0 0 1 2 1 3 1 0 0 1 1 1 3 3 2 0 1 3 3 0 2 0 1 0 1 2 3 2 3 1 0 2 0 2 0 3 3 2 1,5,3,1,346,True
human,5201314,27,1,259,6,3 2 0 2 2 1 0 0 1 2 1 3 1 0 0 1 1 1 3 3 2 0 1 3 3 0 2 0 1 0 1 2 3 2 3 1 0 2 0 2 0 3 3 2 1,26,2,3,347,True
human,5201314,27,1,260,7,3 2 0 2 2 1 0 0 1 2 1 3 1 0 0 1 1 1 3 3 2 0 1 3 3 0 3 0 1 0 1 2 3 2 3 1 0 2 0 2 0 3 3 2 1,35,1,3,348,True
human,5201314,27,1,261,8,3 2 0 2 2 1 0 0 1 2 1 3 1 0 0 1 1 1 3 3 2 0 1 3 3 0 3 0 1 0 1 2 3 2 3 3 0 2 0 2 0 3 3 2 1,26,3,1,349,True
human,5201314,27,1,262,9,3 2 0 2 2 1 0 0 1 2 1 3 1 0 0 1 1 1 3 3 2 0 1 3 3 0 1 0 1 0 1 2 3 2 3 3 0 2 0 2 0 3 3 2 1,11,3,2,350,True
human,5201314,28,1,263,1,1 1 2 1 3 0 2 3 3 3 2 3 0 1 1 0 1 0 3 0 3 0 1 1 2 1 0 0 3 1 3 3 2 2 3 2 2 1 2 2 3 3 3 2 1,9,3,2,352,True
human,5201314,28,1,264,2,1 1 2 1 3 0 2 3 3 2 2 3 0 1 1 0 1 0 3 0 3 0 1 1 2 1 0 0 3 1 3 3 2 2 3 2 2 1 2 2 3 3 3 2 1,36,2,0,353,True
human,5201314,28,1,265,3,1 1 2 1 3 0 2 3 3 2 2 3 0 1 1 0 1 0 3 0 3 0 1 1 2 1 0 0 3 1 3 3 2 2 3 2 0 1 2 2 3 3 3 2 1,36,0,2,354,True
human,5201314,28,1,266,4,1 1 2 1 3 0 2 3 3 2 2 3 0 1 1 0 1 0 3 0 3 0 1 1 2 1 0 0 3 1 3 3 2 2 3 2 2 1 2 2 3 3 3 2 1,20,3,0,355,True
human,5201314,28,1,267,5,1 1 2 1 3 0 2 3 3 2 2 3 0 1 1 0 1 0 3 0 0 0 1 1 2 1 0 0 3 1 3 3 2 2 3 2 2 1 2 2 3 3 3 2 1,39,2,1,356,True
human,5201314,28,1,268,6,1 1 2 1 3 0 2 3 3 2 2 3 0 1 1 0 1 0 3 0 0 0 1 1 2 1 0 0 3 1 3 3 2 2 3 2 2 1 2 1 3 3 3 2 1,13,1,0,357,True
human,5201314,28,1,269,7,1 1 2 1 3 0 2 3 3 2 2 3 0 0 1 0 1 0 3 0 0 0 1 1 2 1 0 0 3 1 3 3 2 2 3 2 2 1 2 1 3 3 3 2 1,26,0,3,358,True
human,5201314,28,1,270,8,1 1 2 1 3 0 2 3 3 2 2 3 0 0 1 0 1 0 3 0 0 0 1 1 2 1 3 0 3 1 3 3 2 2 3 2 2 1 2 1 3 3 3 2 1,4,3,1,359,True
human,5201314,28,1,271,9,1 1 2 1 1 0 2 3 3 2 2 3 0 0 1 0 1 0 3 0 0 0 1 1 2 1 3 0 3 1 3 3 2 2 3 2 2 1 2 1 3 3 3 2 1,3,1,2,360,True
human,5201314,28,1,272,10,1 1 2 2 1 0 2 3 3 2 2 3 0 0 1 0 1 0 3 0 0 0 1 1 2 1 3 0 3 1 3 3 2 2 3 2 2 1 2 1 3 3 3 2 1,33,2,3,361,True
human,5201314,28,1,273,11,1 1 2 2 1 0 2 3 3 2 2 3 0 0 1 0 1 0 3 0 0 0 1 1 2 1 3 0 3 1 3 3 2 3 3 2 2 1 2 1 3 3 3 2 1,28,3,1,362,True
human,5201314,28,1,274,12,1 1 2 2 1 0 2 3 3 2 2 3 0 0 1 0 1 0 3 0 0 0 1 1 2 1 3 0 1 1 3 3 2 3 3 2 2 1 2 1 3 3 3 2 1,21,0,2,363,True
human,5201314,28,1,275,13,1 1 2 2 1 0 2 3 3 2 2 3 0 0 1 0 1 0 3 0 0 2 1 1 2 1 3 0 1 1 3 3 2 3 3 2 2 1 2 1 3 3 3 2 1,1,1,2,364,True
human,5201314,28,1,276,14,1 2 2 2 1 0 2 3 3 2 2 3 0 0 1 0 1 0 3 0 0 2 1 1 2 1 3 0 1 1 3 3 2 3 3 2 2 1 2 1 3 3 3 2 1,38,2,1,365,True
human,5201314,28,1,277,15,1 2 2 2 1 0 2 3 3 2 2 3 0 0 1 0 1 0 3 0 0 2 1 1 2 1 3 0 1 1 3 3 2 3 3 2 2 1 1 1 3 3 3 2 1,38,1,0,366,True
human,5201314,28,1,278,16,1 2 2 2 1 0 2 3 3 2 2 3 0 0 1 0 1 0 3 0 0 2 1 1 2 1 3 0 1 1 3 3 2 3 3 2 2 1 0 1 3 3 3 2 1,41,3,0,367,True
human,5201314,28,1,279,17,1 2 2 2 1 0 2 3 3 2 2 3 0 0 1 0 1 0 3 0 0 2 1 1 2 1 3 0 1 1 3 3 2 3 3 2 2 1 0 1 3 0 3 2 1,32,2,3,368,True
human,5201314,28,1,280,18,1 2 2 2 1 0 2 3 3 2 2 3 0 0 1 0 1 0 3 0 0 2 1 1 2 1 3 0 1 1 3 3 3 3 3 2 2 1 0 1 3 0 3 2 1,7,3,0,369,True
human,5201314,28,1,281,19,1 2 2 2 1 0 2 0 3 2 2 3 0 0 1 0 1 0 3 0 0 2 1 1 2 1 3 0 1 1 3 3 3 3 3 2 2 1 0 1 3 0 3 2 1,14,1,0,370,True
human,5201314,28,1,282,20,1 2 2 2 1 0 2 0 3 2 2 3 0 0 0 0 1 0 3 0 0 2 1 1 2 1 3 0 1 1 3 3 3 3 3 2 2 1 0 1 3 0 3 2 1,7,0,2,371,True
human,5201314,29,1,283,1,2 0 3 3 3 1 1 2 0 3 1 2 0 1 2 0 3 0 3 1 2 2 2 3 1 0 0 1 3 2 0 3 0 2 3 2 0 1 1 2 1 3 0 0 1,7,2,0,373,True
human,5201314,29,1,284,2,2 0 3 3 3 1 1 0 0 3 1 2 0 1 2 0 3 0 3 1 2 2 2 3 1 0 0 1 3 2 0 3 0 2 3 2 0 1 1 2 1 3 0 0 1,26,0,3,374,True
human,5201314,29,1,285,3,2 0 3 3 3 1 1 0 0 3 1 2 0 1 2 0 3 0 3 1 2 2 2 3 1 0 3 1 3 2 0 3 0 2 3 2 0 1 1 2 1 3 0 0 1,28,3,2,375,True
human,5201314,29,1,286,4,2 0 3 3 3 1 1 0 0 3 1 2 0 1 2 0 3 0 3 1 2 2 2 3 1 0 3 1 2 2 0 3 0 2 3 2 0 1 1 2 1 3 0 0 1,33,2,3,376,True
human,5201314,29,1,287,5,2 0 3 3 3 1 1 0 0 3 1 2 0 1 2 0 3 0 3 1 2 2 2 3 1 0 3 1 2 2 0 3 0 3 3 2 0 1 1 2 1 3 0 0 1,6,1,2,377,True
human,5201314,29,1,288,6,2 0 3 3 3 1 2 0 0 3 1 2 0 1 2 0 3 0 3 1 2 2 2 3 1 0 3 1 2 2 0 3 0 3 3 2 0 1 1 2 1 3 0 0 1,31,3,2,378,True
human,5201314,30,6,289,1,3 0 1 2 0 0 3 0 0 1 0 0 3 1 2 0 1 3 1 3 3 3 1 0 3 1 0 3 0 2 2 2 2 1 3 2 2 1 0 3 3 3 0 2 2,31,2,1,394,True
human,5201314,30,6,290,2,3 0 1 2 0 0 3 0 0 1 0 0 3 1 2 0 1 3 1 3 3 3 1 0 3 1 0 3 0 2 2 1 2 1 3 2 2 1 0 3 3 3 0 2 2,33,1,2,395,True
human,5201314,30,6,291,3,3 0 1 2 0 0 3 0 0 1 0 0 3 1 2 0 1 3 1 3 3 3 1 0 3 1 0 3 0 2 2 1 2 2 3 2 2 1 0 3 3 3 0 2 2,29,2,0,396,True
human,5201314,30,6,292,4,3 0 1 2 0 0 3 0 0 1 0 0 3 1 2 0 1 3 1 3 3 3 1 0 3 1 0 3 0 0 2 1 2 2 3 2 2 1 0 3 3 3 0 2 2,2,1,2,397,True
human,5201314,30,6,293,5,3 0 2 2 0 0 3 0 0 1 0 0 3 1 2 0 1 3 1 3 3 3 1 0 3 1 0 3 0 0 2 1 2 2 3 2 2 1 0 3 3 3 0 2 2,15,0,3,398,True
human,5201314,30,6,294,6,3 0 2 2 0 0 3 0 0 1 0 0 3 1 2 3 1 3 1 3 3 3 1 0 3 1 0 3 0 0 2 1 2 2 3 2 2 1 0 3 3 3 0 2 2,15,3,1,399,True
human,5201314,30,6,295,7,3 0 2 2 0 0 3 0 0 1 0 0 3 1 2 1 1 3 1 3 3 3 1 0 3 1 0 3 0 0 2 1 2 2 3 2 2 1 0 3 3 3 0 2 2,10,0,2,400,True
human,5201314,30,6,296,8,3 0 2 2 0 0 3 0 0 1 2 0 3 1 2 1 1 3 1 3 3 3 1 0 3 1 0 3 0 0 2 1 2 2 3 2 2 1 0 3 3 3 0 2 2,14,2,3,401,True
human,5201314,30,6,297,9,3 0 2 2 0 0 3 0 0 1 2 0 3 1 3 1 1 3 1 3 3 3 1 0 3 1 0 3 0 0 2 1 2 2 3 2 2 1 0 3 3 3 0 2 2,14,3,1,402,True
human,5201314,30,6,298,10,3 0 2 2 0 0 3 0 0 1 2 0 3 1 1 1 1 3 1 3 3 3 1 0 3 1 0 3 0 0 2 1 2 2 3 2 2 1 0 3 3 3 0 2 2,1,0,1,403,True
